sym,date,open,high,low,close,volume
XOM,2024.11.14,116.58,116.79,115.3,115.52,13041800
XOM,2024.11.15,115.37,116.17,114.15,114.32,19051700
XOM,2024.11.18,114.78,115.58,114.29,115.28,14239700
XOM,2024.11.19,114.75,114.75,113.26,113.67,11584400
XOM,2024.11.20,114.19,115.44,113.68,115.29,11360900
XOM,2024.11.21,116.02,117.43,115.24,116.83,14675400
XOM,2024.11.22,116.73,118.06,116.56,116.7,13323400
XOM,2024.11.25,116.36,116.79,114.61,114.96,26580300
XOM,2024.11.26,114.53,114.68,112.93,113.04,14827300
XOM,2024.11.27,113.16,113.77,112.52,112.74,11079100
XOM,2024.11.29,112.53,113.55,112.06,113.03,9426500
XOM,2024.12.02,113.12,113.26,111.94,112.93,12687300
XOM,2024.12.03,113.76,113.76,112.36,112.75,11756600
XOM,2024.12.04,112.59,112.64,109.1,109.5,19520600
XOM,2024.12.05,109.92,110.79,109.29,109.98,15751200
XOM,2024.12.06,109.75,109.97,108.76,108.82,16171100
XOM,2024.12.09,109.85,110.14,108.04,108.18,17412600
XOM,2024.12.10,108.84,109.12,107.08,107.96,20990900
